0.3513222292578823 0.14159852085474153 0.2513502794104165 0.22549152725961516 0.9697625567826555
0.3760901002201291 0.3913043617175575 0.26129977652795594 0.24645594156698877 1.2751501800326313
0.31439410193268336 0.3452726087393957 0.22798028827637704 0.28673560866530035 1.1743826076137565
0.6530326173948694 0.4920180890836935 0.2551436275899355 0.5299326530154268 1.930126987083925
0.5560498732085398 0.4888034081183882 0.24747634643515126 0.5141289905532576 1.8064586183153368
0.4688468217057325 0.4639325706761961 0.23777122875502668 0.4376328637188885 1.6081834848558438
0.4214253451659948 0.4565643469866275 0.24712861317330703 0.4539702402293472 1.5790885455552763
0.37240106174019244 0.464232347098583 0.23222478341405647 0.422202868432887 1.4910610606857189
0.6612476125323375 0.6837521842661941 0.2741588452708902 0.5187462837033153 2.1379049257727374
0.5861758389009823 0.6260226751798625 0.29509753659297866 0.47947654599252826 1.9867725966663519
